no_exp,plot,site_plot,name,N,thin,P,Trial,Region,real_treat,County,lat_wgs84,lon_wgs84,ståndortsindex,age_first,age_last,last_revision,P_kg_ha,N_g_m2,C_m2,N_m2,C.N,org_m2,bd.Cmg_m3,SOL_depth_mm,totN_percent,totC_percent,P_mg_kg,NH4.N_mg_g_soil,NO3.N_mg_g_soil,pine_stand_stem.first,pine_stand_liv.branch.first,pine_stand_dead.branch.first,pine_stand_stump.first,pine_stand_root5cm.first,pine_stand_rootless5cm.first,spruce_stand_stem.first,spruce_stand_liv.branch.first,spruce_stand_dead.branch.first,spruce_stand_stump.first,spruce_stand_root5cm.first,spruce_stand_rootless5cm.first,pine_stand_stem.last,pine_stand_liv.branch.last,pine_stand_dead.branch.last,pine_stand_stump.last,pine_stand_root5cm.last,pine_stand_rootless5cm.last,spruce_stand_stem.last,spruce_stand_liv.branch.last,spruce_stand_dead.branch.last,spruce_stand_stump.last,spruce_stand_root5cm.last,spruce_stand_rootless5cm.last,rev.no.last,pine_thin_stem,pine_thin_liv.branch,pine_thin_dead.branch,pine_thin_stump,pine_thin_root5cm,pine_thin_rootless5cm,spruce_thin_stem,spruce_thin_liv.branch,spruce_thin_dead.branch,spruce_thin_stump,spruce_thin_root5cm,spruce_thin_rootless5cm,pine_thin_stem.rev1,pine_thin_liv.branch.rev1,pine_thin_dead.branch.rev1,pine_thin_stump.rev1,pine_thin_root5cm.rev1,pine_thin_rootless5cm.rev1,spruce_thin_stem.rev1,spruce_thin_liv.branch.rev1,spruce_thin_dead.branch.rev1,spruce_thin_stump.rev1,spruce_thin_root5cm.rev1,spruce_thin_rootless5cm.rev1,tot.stand.pre.start,tot.stand.post.start,tot.stand.end,tot.prod.bio,tot.prod.end.no.thin.res
947,3,947_3,Tannsele,Nxtra,thin,Pxtra,E,A,thinning+NP,Lappland,64.5084916817,18.7687352178,28,36,73,2015,200,70,2591.3026921926,69.390992228628,37.3435025061297,4936.54030259202,50025148.4979266,51.8,0.92174,34.421,0.12,0.132590819485006,0.02252563482976,42815.7967347482,10234.4936363991,1825.23542240957,4173.18554474907,5868.53414700038,4284.34274785953,0,0,0,0,0,0,131780.594128054,15637.2135414204,2635.60572929145,11562.2614404557,18821.9047158179,6814.24902049628,59.6352378454094,64.5975395469848,4.2353866620479,9.39305310499262,2.41262853303152,19.9509334247335,Revision_6,75315.2899073818,12438.1162489204,2578.8610812609,6500.45350405436,9652.20018930919,5859.41478694563,0,0,0,0,0,0,11412.6458699758,2215.58971165481,530.116708880444,969.025318003086,1128.54594033881,1156.97291976118,0,0,0,0,0,0,87771.4576215411,72456.1324112689,216218.419922033,299756.389072525,161615.674839221
947,4,947_4,Tannsele,no_N,thin,no_P,A,A,thinning,Lappland,64.5084916817,18.7687352178,26,36,73,2015,0,0,2008.87825880849,40.9803137311383,49.0205680705191,3801.99434096878,49188987.7279258,40.84,0.69428,34.034,0.1,0.021728264833138,0.000388254947174,43244.8816250283,10433.804122983,1887.42087742887,4197.05720981291,5763.35507554074,4423.41068400214,0,0,0,0,0,0,133205.452560403,16162.2592985864,3244.88304676674,10808.1122802308,17589.6610201495,7721.53129534053,0,0,0,0,0,0,Revision_6,41277.8856366772,7079.38162110363,1622.4418667267,3434.77062139207,4722.97131823471,3557.4888897384,0,0,0,0.310613949280074,0.368962206774562,2.72745359907994,8931.62277569534,1880.59373297002,424.785305329768,786.393566597239,899.628082295289,948.1524454585,0,0,0,0.310613949280074,0.368962206774562,2.72745359907994,84769.9375247567,72587.5107189022,208172.068655938,250430.246485105,163420.707185987
951,2,951_2,Jarhois,Nxtra,thin,Pxtra,E,B,thinning+NP,Norrbotten,66.9458639789,23.7967099992,23,49,89,2015,200,70,3400.83711313372,76.1797668300745,44.6422620420929,6346.24136746255,53038632.4568578,64.12,0.78018,34.829,0.07,0.015960394689268,0,47621.4836426238,11872.3424298994,1867.057890738,4941.23303526022,7504.42179814373,4520.17108082252,0,0,0,0,0,0,96514.3574485029,14648.5090297537,2226.42189913226,9472.03061864362,15448.5996088985,5726.7390381997,202.375774099018,215.416884562335,13.7403236338389,31.2290433897033,9.35942700150751,65.5428054069069,Revision_6,68114.5766546608,13389.3740870259,2391.99327202561,6463.87267156044,9850.19215785312,5622.39497202416,0,0,0,0,0,0,17418.1356847845,3665.55575454972,771.873661391039,1560.90727361256,2023.20243040384,1734.56524832048,0,0,0,0,0,0,107235.51517887,83645.3848298246,172171.977935454,250406.725716374,122861.318996033
951,3,951_3,Jarhois,no_N,no_thin,no_P,F,B,not_thinned,Norrbotten,66.9458639789,23.7967099992,21,49,89,2015,0,0,2461.46038952614,48.5706849862658,50.6779015000953,4474.27988974581,46129317.6447927,53.36,0.73462,37.229,0.08,0.01796829448717,0.001725611238067,67473.1691938521,16939.8030526738,2897.63830302386,6739.79246200101,9512.83381426925,6889.21348307009,0,0,0,0,0,0,144887.406425444,20572.0578883679,4332.90604434014,11955.2829100249,18928.0613964095,9850.28801932172,14.2262984024847,21.689455422587,0.867044150052057,2.71556899040899,0.813863217522393,5.6993743832093,Revision_6,22823.04165475,2719.45813770391,829.802688984355,1569.83303717964,2128.78644751089,1666.85901242782,195.388932487136,101.051335916862,7.39806511443279,19.9413077330328,31.2758177246723,25.9292142094071,0,0,0,0,0,0,195.388932487136,101.051335916862,7.39806511443279,19.9413077330328,31.2758177246723,25.9292142094071,110807.505767866,110529.596648557,225859.227770198,242690.779940216,181747.653268176
951,4,951_4,Jarhois,Nxtra,thin,no_P,D,B,thinning+N,Norrbotten,66.9458639789,23.7967099992,23,49,89,2015,0,70,3208.15659870719,73.8004440283538,43.4706950743363,5997.91396269414,50665770.6681489,63.32,0.91947,39.97,0.066666666666667,0.014863961373858,0,45314.8352497122,12254.540168057,1842.96359616339,4845.99517775674,7278.15668324355,4526.7426873924,0,0,0,0,0,0,89870.1027010512,14519.3179274834,2193.48137265202,8958.25214375132,14633.9106155991,5593.94762070682,101.763810646865,94.8777523072325,5.26554867982187,13.9445681595,9.50524007748087,26.1844645937034,Revision_6,74337.7590427524,15126.7082252351,2703.91599758074,7111.9045046626,10685.4230571851,6332.17747106786,157.859452997282,91.7986567132211,5.98283149869521,16.1752826135031,25.6543114873384,23.1471195302203,21766.5203560696,4178.29290353783,972.78110507311,1853.88139365475,2303.38477928333,2126.32711238388,157.859452997282,91.7986567132211,5.98283149869521,16.1752826135031,25.6543114873384,23.1471195302203,111688.218860022,82411.8035612784,165782.798668368,252639.059719033,115541.154144938
951,5,951_5,Jarhois,no_N,thin,no_P,A,B,thinning,Norrbotten,66.9458639789,23.7967099992,20,49,89,2015,0,0,2529.07728202509,40.8968232578998,61.8404335729564,4711.4889638705,51529691.9728013,49.08,0.62181,38.453,0.07,0.009480968909905,0,51646.2773350691,12192.2563793549,2081.27090206084,5121.20764088453,7556.14032888989,4927.83105536357,0,0,0,0,0,0,86215.8977906555,14859.7439523292,2427.00718379027,8341.28170095343,13579.5514714915,5938.78342171135,2.83420477773966,4.94118596574792,0.218923800747189,0.625493145851849,0.074502245127056,1.37544511768739,Revision_6,60766.2134911525,11000.1388452732,2313.16437161864,5320.54558138242,7678.67623057945,5169.28563723521,639.728926863281,429.833755268954,15.2098878623926,153.374667193866,179.398367137088,75.1211669112403,21420.9638831554,3818.70456958948,937.151711242541,1764.5255197651,2210.66556278681,2012.25151609027,639.728926863281,429.833755268954,15.2098878623926,153.374667193866,179.398367137088,75.1211669112403,119119.043524668,89920.3204415071,155886.144903017,225113.026204462,111843.930627728
952,1,952_1,Ängesån,no_N,thin,no_P,A,B,thinning,Norrbotten,66.7180261478,22.6425419438,21,54,94,2015,0,0,2196.7892567595,45.446199295416,48.3382392987279,4267.34743296392,78344837.972878,28.04,0.77117,37.277,0.085,0.020328949447049,1.81488920210083E-05,48571.3630907487,9344.22014826648,1806.48632853064,4418.40736795468,6635.96638766324,4127.32421497542,0,0,0,0,0,0,28724.705974166,4151.21114361393,703.910158182833,2633.85342388634,4305.24509617366,1743.86603006004,454.968181375386,587.157080609634,29.6340487021966,78.9477121086855,22.5066946132483,166.374669543877,Revision_7,106662.362831092,17773.406231074,3323.75747042903,9718.76478313238,15183.5625584043,7778.76290427183,378.413944190232,119.77656596359,47.0050692001391,1.39030647509236,9.57515819339586,55.1354592266197,18414.5669991214,3152.54939311134,762.124761987538,1507.0520649628,2005.07479483425,1637.08025497458,100.725040026591,73.0757029049857,5.92903568849484,1.28129329208352,7.2279060372117,22.8889228169418,104207.535040055,80084.372775057,77927.0627432556,204654.293494689,36213.6806998491
952,2,952_2,Ängesån,no_N,no_thin,no_P,F,B,not_thinned,Norrbotten,66.7180261478,22.6425419438,23,54,94,2015,0,0,2196.61296701333,43.46291378924,50.5399379725236,4169.31561342319,46577883.1003675,47.16,0.80287,40.577,0.073333333333333,0.020271755982033,0.000397255948597,60932.3146137938,11007.6786103448,2435.43537010854,5195.51512116195,7278.73360981264,5357.23187097914,0,0,0,0,0,0,122770.405275341,14080.9643079295,3303.84045809088,9187.75067457121,14625.9562984525,7425.63623143799,180.573956556751,277.564110024022,12.3972327716918,35.5331018238424,7.27302568988847,76.5465197875982,Revision_7,39203.3161658264,4978.65256072626,1223.54331326746,2993.75352665099,4514.90442440438,2627.58612209754,133.876245982997,138.48272375485,6.03903552104191,2.72321590625507,16.5965874872588,34.6558248813081,420.433269582124,63.1131322237908,20.2692405001104,31.4811281731891,29.1523872487777,41.1824201474001,133.876245982997,138.48272375485,6.03903552104191,2.72321590625507,16.5965874872588,34.6558248813081,93151.441002876,92362.700760045,189523.750605555,227858.570938983,149342.960715932
952,3,952_3,Ängesån,Nxtra,thin,no_P,D,B,thinning+N,Norrbotten,66.7180261478,22.6425419438,22,54,94,2015,0,70,3136.54266204575,72.1010544454095,43.5020359434626,5967.71597619245,50419975.8131936,62.2083333333333,0.93814,40.811,0.05,0.022299776726441,3.58900282019603E-05,47349.6538758564,8682.48938333507,1783.85229690655,4163.5834478736,6143.20351942268,4006.3667116777,0,0,0,0,0,0,27101.5208700064,4140.15309713613,640.018948488765,2637.19297222467,4303.37479986714,1633.67174808585,755.073779129452,521.442684998295,46.9473413917025,87.0695252376908,47.9788035719939,169.960771486548,Revision_7,128999.100989849,20189.6389997209,3752.24492655732,11652.0138404404,18381.4187782904,8866.87019762507,1265.37135217773,249.193948553354,157.578292536978,1.48582266607801,22.0900327078436,142.116740668566,16917.8864179236,2991.33143926294,693.993231065969,1413.1130918781,1917.2762075371,1507.28478213471,102.06390685106,67.623726450734,6.26318578429769,1.20222630406807,6.73063584269127,22.1090463422428,99261.202868242,76996.8652251109,82614.1117306223,235763.529263419,34518.8858878559
952,4,952_4,Ängesån,Nxtra,thin,Pxtra,E,B,thinning+NP,Norrbotten,66.7180261478,22.6425419438,23,54,94,2015,200,70,3652.02527602721,89.358548550137,40.8693441789527,6967.90952144153,65542449.318507,55.72,0.9835,40.195,0.076666666666667,0.022523096926632,0,47801.2811863992,9683.20132525885,1765.17721771433,4500.30771875809,6849.0693232134,4099.75158562293,0,0,0,0,0,0,75023.6415490673,11037.5079999795,1675.82159338769,7319.4652491169,11920.6750607517,4338.00739750188,998.213582112073,659.457529968055,73.6547833213101,114.583170366823,41.3973187756131,236.319102180455,Revision_7,87877.9647961727,14975.1943069354,2708.6498892786,8167.45936234314,12871.162965645,6389.4772712645,2021.42899263931,539.675872727306,233.79266690815,2.72798145705444,51.5374530464219,258.010691991326,16271.1350947616,2793.59621950796,659.723283820232,1341.95503564291,1828.77080454066,1425.07718125719,226.424804948446,219.870212972422,10.6531019782164,2.4443850950445,25.8271582938843,57.1282471407421,100929.342821043,79379.9911689372,145280.808357598,249535.826586938,95056.4363915514
991,1,991_1,Sjöbrånet,no_N,no_thin,no_P,F,B,not_thinned,Västerbotten,64.3555418842,19.8228840301,24,40,78,2015,0,0,2671.87652553922,57.1843869292789,46.7238816225062,5037.94233343754,48438660.7240613,55.16,0.80049,37.402,0.076666666666667,0.089047476580471,0.010414494741459,52958.363238248,12429.7959018641,2425.70772249632,4977.22010913697,6347.20109020155,5602.23368530286,0,0,0,0,0,0,132453.289298287,16149.260552637,3601.7413942126,10282.6279860039,16432.6076590046,8185.14626870577,0,0,0,0,0,0,Revision_6,50891.2013318851,5269.46783265384,1853.66425508188,3261.48411256484,4213.9420499513,3609.60367218466,0,0,0,0,0,0,1903.06814792437,247.698736115004,92.3534662122339,134.352890068975,113.245412194193,179.985437839958,0,0,0,0,0,0,87591.2112754446,85168.105487353,206374.849262258,256204.036413173,162486.919231141
991,3,991_3,Sjöbrånet,Nxtra,thin,Pxtra,E,B,thinning+NP,Västerbotten,64.3555418842,19.8228840301,25,40,78,2015,200,70,3132.18171756748,80.1526210758273,39.0777204229456,5913.63080020471,44040800.3032548,71.12,0.96088,37.549,0.065,0.194906729154029,0.023174750077638,37359.7429756363,9306.82937742265,1665.02702529906,3660.27419127401,4938.73295897918,3925.96029455432,0,0,0,0,0,0,110589.057419366,15244.4265403129,2677.38972515865,9859.18584583588,16112.1367686156,6590.67108717922,0,0,0,0,0,0,Revision_6,62667.9457903191,10980.7782779744,2361.34799900188,5406.35331674999,7724.88950215063,5279.17983247223,0,0,0,0,0,0,11471.9033746471,2238.25395732532,556.694015438809,970.677118165417,1022.33212580295,1214.90532128208,0,0,0,0,0,0,79546.2380571093,64064.481388416,186073.96112502,255493.362105136,138370.059530673
991,4,991_4,Sjöbrånet,Nxtra,thin,no_P,D,B,thinning+N,Västerbotten,64.3555418842,19.8228840301,25,40,78,2015,0,70,2838.12968048702,67.8470252320581,41.8313061004476,5607.55526332365,49034721.5011579,57.88,0.85338,35.698,0.073333333333333,0.160007987058229,0.015283657009346,38448.0835968432,9230.06587666517,1718.895181095,3687.66206142934,4905.77080655418,4007.76680216129,0,0,0,0,0,0,116323.19830075,15645.4473472662,2810.75382007289,10197.6254761334,16660.0058528111,6883.29684815194,2.83420477773966,4.94118596574792,0.218923800747189,0.625493145851849,0.074502245127056,1.37544511768739,Revision_6,63612.3239931341,10757.4547914984,2522.98019242801,5269.47605117273,7160.67857572226,5497.39502807743,0,0,0,0,0,0,17307.1079296955,3174.60172192163,824.066164685105,1423.83035260784,1531.89838297554,1765.56411497794,0,0,0,0,0,0,89790.8771065897,66719.5371753095,193339.868458245,263350.706032271,144977.024944222
991,6,991_6,Sjöbrånet,no_N,thin,no_P,A,B,thinning,Västerbotten,64.3555418842,19.8228840301,24,40,78,2015,0,0,2378.58029646533,41.5002026634051,57.3149079718293,4380.96238837736,47495612.9485889,50.08,0.67588,38.738,0.066666666666667,0.010763810919246,0.0009280377752,46179.6077867006,10747.427614338,1949.67955432405,4451.3978121123,6282.8948912848,4550.08518416722,0,0,0,0,0,0,112865.047851586,15781.0614641521,2853.07255724501,9951.82316188951,16232.981617495,6919.59885664586,0,0,0,0,0,0,Revision_6,56154.639034714,9854.28768248308,2205.0449077397,4788.90808706493,6643.62838620223,4856.64061214186,0,0,0,0,0,0,16745.1247325746,2929.31912833237,783.028617288182,1349.48317102114,1484.44710878957,1656.50641519646,0,0,0,0,0,0,100765.508431326,78651.5295379341,187812.361451069,249106.73421936,141451.005034873
994,1,994_1,Kolkonjoki,no_N,no_thin,no_P,F,A,not_thinned,Norrbotten,67.4752064986,23.0991328954,20,51,88,2015,0,0,2116.31012735134,37.3146218613615,56.7153041296858,3945.61551636224,67484379.0609483,31.36,0.62983,35.721,0.066666666666667,0.0115521314778,0,44865.10664845,13273.0443147981,2040.15143586155,4788.94989324807,6576.13591952725,5047.22501123322,0,0,0,0,0,0,103011.22874463,16212.7805406992,3321.15224789176,8796.71773256086,13745.5430832312,7538.88243368989,0,0,0,0,0,0,Revision_6,16002.0691459781,2340.71843393706,589.932134385861,1256.38477585294,1756.50402239229,1254.61437965786,0,0,0,0,0,0,241.300203451609,54.7893943046524,12.2833047072054,21.8743809335392,21.2571847187498,28.2201556534059,0,0,0,0,0,0,76998.5580025408,76661.9649444239,164432.690394296,175826.527674907,131341.879265782
994,2,994_2,Kolkonjoki,no_N,thin,no_P,A,A,thinning,Norrbotten,67.4752064986,23.0991328954,19,51,88,2015,0,0,2497.41975132462,45.8325218509361,54.4901229621868,4690.87810140176,89835242.8534036,27.8,0.64898,35.363,0.065,0.009611002690184,0,34036.5034547698,12193.3809555432,1516.50510469356,4084.03810427447,5975.14084350821,3980.58600735432,0,0,0,0,0,0,62814.6603167882,13022.1376951378,1938.2198928226,6567.88031177964,10659.3513631107,4807.70947030351,0,0,0,0,0,0,Revision_6,30728.0938761518,6893.85344997598,1286.6710587939,2903.4756744303,3995.97617726178,3004.37772313781,87.7779019337551,72.9394491823199,4.06429305787001,3.35473410089578,10.3891380800171,19.4510089007038,8851.34521261138,2333.85120777809,434.680282579193,865.950447141434,1001.4319936135,1036.93646025757,87.7779019337551,72.9394491823199,4.06429305787001,3.35473410089578,10.3891380800171,19.4510089007038,77525.8120507371,64723.6682522376,114554.692976157,148820.38353495,84342.8982165283
994,3,994_3,Kolkonjoki,Nxtra,thin,no_P,D,A,thinning+N,Norrbotten,67.4752064986,23.0991328954,19,51,88,2015,0,70,2801.62050204452,65.9049498182644,42.5100164672017,5217.47758988907,66705250.048679,42,0.77123,32.785,0.066666666666667,0.031882028169014,0.000300253521127,29332.4825149232,11147.2974372942,1340.76920956816,3587.87769782947,5169.47083794309,3573.12188966464,0,0,0,0,0,0,69314.2296954773,14349.0037562221,2025.03756750318,7464.59862987108,12185.8890979176,5121.68062442775,0,0,0,0,0,0,Revision_6,35825.1703544913,10064.5854873784,1504.39539670861,3871.24756856376,5618.75165716981,3731.26074721384,45.8854160552976,19.5123077928878,2.94766851889611,1.95349432529182,2.88610594575047,7.21096468146117,8985.57214064635,2633.07285982204,442.330223844358,925.910123149286,1106.94824838151,1088.92558832036,45.8854160552976,19.5123077928878,2.94766851889611,1.95349432529182,2.88610594575047,7.21096468146117,70495.8893523452,57284.8541120264,128815.430533747,171156.246540264,93152.8696490736
994,7,994_7,Kolkonjoki,Nxtra,thin,Pxtra,E,A,thinning+NP,Norrbotten,67.4752064986,23.0991328954,20,51,88,2015,200,70,3732.86844204969,91.5223041371638,40.7864342713146,7238.05628048579,72454744.6050017,51.52,0.9524,38.845,0.07,0.032732031539551,0.000298662557266,32341.2385780767,10352.6373954853,1450.17342869874,3629.8732769787,5160.12793499762,3678.18940423227,0,0,0,0,0,0,70344.8602430184,12500.3848857053,1997.66970623115,6919.70948756094,11268.8387193197,4909.85359571168,0,0,0,0,0,0,Revision_6,39755.6215625627,9489.0896290671,1661.25686743006,3933.34366928414,5555.61649642273,3933.71612608052,487.803641679507,378.429184879895,18.3769438131838,10.296110097801,82.653180779625,90.4119694419597,10493.2328763411,2529.86370911767,512.549460600221,982.927895863738,1113.98157043692,1190.67711499653,487.803641679507,378.429184879895,18.3769438131838,10.296110097801,82.653180779625,90.4119694419597,75603.7088220721,60083.1878600859,126457.207785366,173337.932019086,91762.6243225158
996,1,996_1,Haverö,no_N,thin,no_P,A,B,thinning,Medelpad,62.3967931927,15.1413289653,28,28,70,2016,0,0,1190.48157513436,29.128874359314,40.8694671977155,2245.23410555565,25115645.0450287,47.4,0.53228,21.754,0.086666666666667,0.009655825190159,8.18003599026146E-05,40633.4285028574,15007.3847130418,1955.25876646992,4764.95908627842,6369.50954085638,5155.89592724019,0,0,0,0,0,0,155419.74182298,17558.9338804691,3301.9351064809,12755.6356758238,20852.5763850231,8210.49598216872,296.672846851054,232.937797236876,19.8252205182081,37.4831918091123,15.3836165208468,76.2239152048141,Revision_7,75163.4738112798,13075.2530303536,2537.72387082356,6708.13784580644,10190.5893071312,5866.62348765538,1041.28963283749,841.193506351519,33.9483174924928,19.9413077330328,218.930724072706,181.50449946585,0,0,0,0,0,0,1041.28963283749,841.193506351519,33.9483174924928,19.9413077330328,218.930724072706,181.50449946585,76041.7400252314,74306.8130680157,250097.844679915,334656.454782089,189036.246485754
996,3,996_3,Haverö,Nxtra,thin,Pxtra,E,B,thinning+NP,Medelpad,62.3967931927,15.1413289653,30,28,70,2016,200,60,2816.32938829839,78.6838607507826,35.7929740791269,5364.18423965838,54411309.665734,51.76,1.1728,41.978,0.133333333333333,0.01118526733107,2.26506369044232E-05,49830.5576846512,14973.3967579995,2221.39804855833,5413.77747994221,7641.23906848511,5533.80078384281,0,0,0,0,0,0,162857.972804499,17375.1218796341,2975.07690491248,13766.8932051499,22332.5514057875,7830.06361808265,2708.39049009677,1419.88619517811,156.959919157508,261.477475803531,208.132705574294,474.212360706969,Revision_7,80924.6450897574,12747.4465958531,2567.87846471394,7004.55626058984,10742.4145382591,5904.26807498701,1896.30454654638,1202.9380969691,67.00365154966,19.9413077330328,344.033994971396,285.221356303478,78.0643766288709,23.4476827508631,4.07959068963105,8.04039720087534,8.0776570341409,10.2565694919955,1896.30454654638,1202.9380969691,67.00365154966,19.9413077330328,344.033994971396,285.221356303478,89286.6142645372,86289.7411062141,264023.025754802,356073.390942816,196975.064794195
996,5,996_5,Haverö,Nxtra,thin,no_P,D,B,thinning+N,Medelpad,62.3967931927,15.1413289653,30,28,70,2016,0,60,1397.57440401142,42.1001851878189,33.1963956399838,2630.86888856553,25028194.9142446,55.84,0.66697,22.141,0.093333333333333,0.01787195355392,6.31259173391591E-05,55460.3333135633,15081.6902566835,2406.51331668155,5768.55536990129,8200.41952913135,5845.33883699614,0,0,0,0,0,0,160933.272911105,17005.1771520301,2924.44920891815,13536.9659699908,21959.5651610145,7699.29011297897,2234.98877442384,1414.23247701968,139.172379382847,243.880193110952,143.362543449324,470.922687089773,Revision_7,93318.0811795943,14520.7679700402,2836.95952063108,8210.06270482361,12695.1676617967,6603.15665965622,2289.07815321842,1535.62861621897,70.3181429378434,37.4769683190353,500.65934839134,327.159540035751,0,0,0,0,0,0,2289.07815321842,1535.62861621897,70.3181429378434,37.4769683190353,500.65934839134,327.159540035751,97196.0118520427,93628.1464797032,264307.329879426,371649.796036177,194399.865242044
996,7,996_7,Haverö,no_N,no_thin,no_P,F,B,not_thinned,Medelpad,62.3967931927,15.1413289653,29,28,70,2016,0,0,1313.81175681444,31.6499364290505,41.5107234025447,2472.6865264329,22683214.0333985,57.92,0.49751,20.652,0.086666666666667,0.011122040657494,6.12541147565812E-05,44515.9414981261,14049.8676031601,2048.55969695509,4896.56674478173,6723.91425479753,5160.6457980025,275.151987647981,177.699521336883,10.2852533806827,30.8735692987413,46.2318015136172,43.6359290457103,271422.039032321,22442.0752457416,5616.79308903697,17943.9447008621,29122.1524033665,13135.0251188669,120.331026433017,165.612535675373,8.53676228833527,22.1841797873178,4.54072684963307,47.7898542457708,Revision_7,13779.2548909677,1102.8085188043,430.993540636949,763.987168435361,1014.14924825459,820.919938706756,1773.18191339651,1043.18566968871,64.3182046217942,49.4564382929154,305.311232598479,253.43692507866,43.7819479547821,7.41191511301564,2.26592775530925,3.53029752401708,2.57309664290872,4.84853211328545,1154.05897392899,777.725764286788,41.6313164547289,16.1752826135031,205.234491898707,185.176956241762,80243.459736446,78396.9123150809,376345.520891463,381452.028364958,317424.852067962
999,1,999_1,Gevåg,no_N,no_thin,no_P,F,A,not_thinned,Jämtland,63.1439414844,16.3666746727,28,35,74,2015,0,0,1882.48888722166,42.6606972725092,44.1270070012369,3594.96409868901,71741192.3483864,26.24,0.83271,36.745,NA,0.013369284953345,3.59030657285976E-05,41879.9684332355,12271.4388589035,1894.7114331547,4456.84685964414,6145.67562727285,4676.67592074977,0,0,0,0,0,0,228577.079036371,20363.3963632738,4974.7102682539,15627.811840329,25326.9016516521,11561.4038768341,83.7007056275465,94.5090332081608,6.53619151418896,13.8516290615899,2.50542191267299,30.0247149467447,Revision_6,14663.6079980757,1236.15633293209,452.159675566411,856.573548759707,1190.46552391963,887.700196213061,4134.43250919848,2840.77465592411,145.134183135168,17.9828482087329,766.064525733489,661.977157402549,0,0,0,0,0,0,4134.43250919848,2840.77465592411,145.134183135168,17.9828482087329,766.064525733489,661.977157402549,79229.7058551605,72771.3416643053,322574.57369511,334515.459888054,269542.997508228
999,2,999_2,Gevåg,Nxtra,thin,no_P,D,A,thinning+N,Jämtland,63.1439414844,16.3666746727,29,35,74,2015,0,70,2802.98466693299,95.2147948666733,29.4385412567231,5325.63407826957,81672047.4048074,34.32,1.5246,44.882,NA,0.024962138277775,0,31521.8200033792,9985.55330113766,1406.13527964935,3526.26504223806,5030.2478958435,3557.71148061743,229.357283382464,150.762740045267,10.6758003325404,25.4073031928778,26.9064274562236,42.3535889739442,132122.875888945,15003.1824719076,2428.3434425943,11696.5643600127,18907.120086778,6462.84491243611,2452.76176129129,1668.78724207182,143.668122556057,278.672026895277,179.429212138861,529.227408564483,Revision_6,74898.4840032935,15474.8020027544,2438.40938449972,7543.56292072717,11822.8933204575,5987.34553854168,5144.25672089414,3300.52148053122,182.847048570161,43.9473928843113,926.912606742765,784.292607741272,9321.87601655519,2857.73971212856,428.089258726874,1010.15397705238,1381.23991707461,1069.31041680531,4360.25243861799,2846.68112773486,155.695034313708,17.9828482087329,783.0881818609,676.687760900383,80814.615492133,60451.6592481508,224916.048827158,320421.751963829,161250.96616346
999,3,999_3,Gevåg,Nxtra,thin,Pxtra,E,A,thinning+NP,Jämtland,63.1439414844,16.3666746727,28,35,74,2015,200,70,2554.98197886248,67.5043502744765,37.8491455509723,4799.21158640883,61774225.7945474,41.36,1.1879,44.961,NA,0.02173038825,0,36417.9914973436,9673.19249688282,1593.99846466129,3723.95303482128,5217.12698044374,3839.86561850528,0,0,0,0,0,0,146538.564057042,16883.4150126772,2748.11985063417,12986.3078698706,21026.9428870885,7269.52372911466,1451.98026243493,949.460128130376,87.2163981178668,161.236581516078,100.788958563344,307.921809272634,Revision_6,73761.4337953004,14962.3085460714,2616.72165038721,7114.87405326722,10783.0159023678,6200.27627590759,2174.55353112709,1498.14956296969,68.9021894302262,30.3752937876942,460.864871604905,325.080737910851,16475.7276601179,4346.62342965345,735.741005137785,1664.57532891274,2273.18246719012,1763.74412112235,2174.55353112709,1498.14956296969,68.9021894302262,30.3752937876942,460.864871604905,325.080737910851,93722.3116748343,66983.9509131867,242387.566599151,330508.033954595,179156.406790224
999,4,999_4,Gevåg,no_N,thin,no_P,A,A,thinning,Jämtland,63.1439414844,16.3666746727,27,35,74,2015,0,0,2297.89389946462,53.5623363032188,42.9013007658243,4359.48829669656,49867489.1376871,46.08,0.79261,34.004,NA,0.013476613989683,5.09968213654858E-05,38302.8068948411,10824.1096664367,1686.65357701448,4043.87547720061,5707.70028856155,4133.52808984206,512.406802084969,396.984953068727,12.0296021313517,72.822735079622,152.373522882298,67.6667127457122,141388.646722429,16395.5529656478,2937.42935489681,11960.7232204995,19534.8215282286,7424.16278662557,62.7826088659959,97.6470651342721,4.07127150476025,12.2922354687803,2.9902103381301,26.2065702708843,Revision_6,51551.3976168586,10227.3411207335,1837.35737485574,4868.63758817033,7406.89075891499,4311.98832213929,5999.8495602374,4174.44573368991,160.765898236011,294.778172847727,1528.36067706426,799.439070084826,5577.22765295558,1563.59320918335,253.549946521383,578.147340936665,783.621934269182,617.397522261141,5117.85027790388,3631.27783235871,140.638067032798,61.4709180940529,1281.65525862123,707.028464664194,86136.7858042883,69942.2797607357,226455.377345486,293008.578433742,172682.352263473
